"","book1","book2","count","years","states"
"232","Abschied von den Eltern","Der Steppenwolf",1,"2007, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022","BW, HH, SN"
"233","Abschied von den Eltern","Der Trafikant",1,"2010, 2021, 2022, 2023, 2024, 2025","BW, HH, NW"
"234","Abschied von den Eltern","Der Untertan",1,"2010, 2023, 2024","HH, NI"
"235","Abschied von den Eltern","Der Verbrecher aus verlorener Ehre",1,"2010, 2017, 2018","HH"
"236","Abschied von den Eltern","Der Verlorene",1,"2010, 2021","BW, HH"
"237","Abschied von den Eltern","Der Verschollene",1,"2010, 2015, 2016, 2023, 2024, 2025, 2026","BW, HH, SH"
"238","Abschied von den Eltern","Der Vorleser",1,"2006, 2010","BB, HH, SN"
"239","Abschied von den Eltern","Der Zauberlehrling",1,"2010, 2011","HH, NI"
"240","Abschied von den Eltern","Der blonde Eckbert",1,"2010, 2011, 2012","HH, SN"
"241","Abschied von den Eltern","Der ewige Spießer",1,"2010, 2025","HH, NI"
"242","Abschied von den Eltern","Der goldne Topf",1,"2010, 2019, 2020, 2021, 2022","BW, HH, NI"
"243","Abschied von den Eltern","Der gute Gott von Manhattan",1,"2010, 2021","BW, HH"
"244","Abschied von den Eltern","Der gute Mensch von Sezuan",1,"2010, 2017, 2018, 2019","HB, HH"
"245","Abschied von den Eltern","Der zerbrochne Krug",1,"2010, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"246","Abschied von den Eltern","Deutschland. Ein Wintermärchen",1,"2006, 2010, 2017, 2018, 2021, 2022, 2023","HB, HH"
"247","Abschied von den Eltern","Die Berliner Antigone",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","HH, SN"
"248","Abschied von den Eltern","Die Blechtrommel",1,"2006, 2010","BB, HH"
"249","Abschied von den Eltern","Die Dreigroschenoper",1,"2010, 2017, 2018, 2019","HB, HH"
"250","Abschied von den Eltern","Die Furcht vor der Freiheit",1,"2010, 2025, 2026","HB, HH"
"251","Abschied von den Eltern","Die Horen",1,"2010, 2021","HH, NI"
"252","Abschied von den Eltern","Die Jahre der Liebe",1,"2010, 2011","HH"
"253","Abschied von den Eltern","Die Judenbuche",1,"2010, 2017, 2018","HH"
"254","Abschied von den Eltern","Die Jungfrau von Orleans",1,"2010, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH"
"255","Abschied von den Eltern","Die Kindermörderin",1,"2008, 2010","HB, HH"
"256","Abschied von den Eltern","Die Leiden des jungen Werthers",1,"2006, 2008, 2010, 2013, 2014","HB, HH, NI"
"257","Abschied von den Eltern","Die Marquise von O.",1,"2007, 2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HE, HH, NI, NW"
"258","Abschied von den Eltern","Die Physiker",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","HE, HH, NI, SN"
"259","Abschied von den Eltern","Die Ratten",1,"2009, 2010","HH, NI"
"260","Abschied von den Eltern","Die Räuber",1,"2010, 2011, 2012","HH"
"261","Abschied von den Eltern","Die Soldaten",1,"2008, 2010","HB, HH"
"262","Abschied von den Eltern","Die Verwandlung",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, HH, NI, NW, SN"
"263","Abschied von den Eltern","Die heilige Johanna der Schlachthöfe",1,"2010, 2016, 2017, 2018, 2019","HB, HE, HH"
"264","Abschied von den Eltern","Die letzten Tage der Menschheit",1,"2009, 2010","HB, HH"
"265","Abschied von den Eltern","Die unwürdige Greisin",1,"2010, 2017, 2018, 2019","HB, HH"
"266","Abschied von den Eltern","Die verlorene Ehre der Katharina Blum",1,"2010, 2017, 2018","HH"
"267","Abschied von den Eltern","Don Karlos: Infant von Spanien",1,"2006, 2007, 2008, 2010, 2011, 2012","HE, HH, NI"
"268","Abschied von den Eltern","Effi Briest",1,"2006, 2007, 2008, 2010, 2024, 2025, 2026","HE, HH, SH, SN"
"269","Abschied von den Eltern","Ein Volksfeind",1,"2010, 2011","HH, NI"
"270","Abschied von den Eltern","Ein Wort",1,"2006, 2007, 2010","HH, NI"
"271","Abschied von den Eltern","Ein apokalyptisches Fragment",1,"2009, 2010","HH, NI"
"272","Abschied von den Eltern","Einer",1,"2010","HH"
"273","Abschied von den Eltern","Emigranten-Monolog",1,"2010, 2013, 2014","HH"
"274","Abschied von den Eltern","Emilia Galotti",1,"2007, 2009, 2010, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"275","Abschied von den Eltern","Entdeckung an einer jungen Frau",1,"2010, 2012","HH, NI"
"276","Abschied von den Eltern","Erstes Leid",1,"2010, 2014","HH, NI"
"277","Abschied von den Eltern","Fabian. Die Geschichte eines Moralisten",1,"2010, 2020","HH, NI"
"278","Abschied von den Eltern","Faserland",1,"2010, 2011, 2013","HB, HH, NI"
"279","Abschied von den Eltern","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"280","Abschied von den Eltern","Faust II",1,"2010, 2015","HH, NI"
"281","Abschied von den Eltern","Franziska Linkerhand",1,"2009, 2010","HH"
"282","Abschied von den Eltern","Frau Jenny Treibel",1,"2010, 2014, 2015, 2016","HE, HH"
"283","Abschied von den Eltern","Früh im Wagen",1,"2009, 2010","HH, NI"
"284","Abschied von den Eltern","Furor. Theater der Gegenwart",1,"2010, 2026","HH, SL"
"285","Abschied von den Eltern","Gehen, ging, gegangen",1,"2010, 2019","HH, NI"
"286","Abschied von den Eltern","Geschichten aus dem Wiener Wald. Volksstück in drei Teilen",1,"2009, 2010","HH, NI"
"287","Abschied von den Eltern","Halbschatten",1,"2010, 2016, 2017, 2018","HE, HH"
"288","Abschied von den Eltern","Hamlet",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022","HH, SN"
"289","Abschied von den Eltern","Heeresbericht",1,"2008, 2009, 2010","HB, HH"
"290","Abschied von den Eltern","Heimsuchung",1,"2010, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"291","Abschied von den Eltern","Heldenplatz",1,"2006, 2010","HH, SN"
"292","Abschied von den Eltern","Herkunft",1,"2010, 2023, 2024, 2025","HB, HH"
"293","Abschied von den Eltern","Herr Lehmann",1,"2010, 2011","HB, HH"
"294","Abschied von den Eltern","Hikikomori",1,"2010, 2020, 2021, 2022","HB, HH"
"295","Abschied von den Eltern","Hiob",1,"2006, 2010, 2014, 2015, 2016, 2024, 2025, 2026","HH, NW, SH, SN"
"296","Abschied von den Eltern","Homo faber",1,"2007, 2008, 2010, 2017, 2018","BW, HE, HH"
"297","Abschied von den Eltern","Hälfte des Lebens",1,"2006, 2010","HH, NI"
"298","Abschied von den Eltern","Ich fürchte mich so vor der Menschen Wort",1,"2006, 2007, 2010","HH, NI"
"299","Abschied von den Eltern","Im Krebsgang",1,"2006, 2007, 2009, 2010, 2011, 2012","HH, SN"
"300","Abschied von den Eltern","Im Kreise gelausen",1,"2010, 2013, 2014","HH"
"301","Abschied von den Eltern","Im Westen Nichts Neues",1,"2008, 2009, 2010, 2016","HB, HH, NI"
"302","Abschied von den Eltern","In Stahlgewitter",1,"2010, 2016","HH, NI"
"303","Abschied von den Eltern","In der Strafkolonie",1,"2010, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HH, SN"
"304","Abschied von den Eltern","In seiner frühen Kindheit ein Garten",1,"2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, HH, SN"
"305","Abschied von den Eltern","Ingrid Babendererde. Reifeprüfung 1953",1,"2010, 2017","HH, NI"
"306","Abschied von den Eltern","Iphigenie auf Tauris",1,"2006, 2007, 2010, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"307","Abschied von den Eltern","Irrungen, Wirrungen",1,"2009, 2010, 2011, 2012, 2013, 2018","HE, HH, NI"
"308","Abschied von den Eltern","Italienische Reise",1,"2010, 2021","HH, NI"
"309","Abschied von den Eltern","Jakob der Lügner",1,"2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020","HB, HH, SN"
"310","Abschied von den Eltern","Kabale und Liebe",1,"2007, 2008, 2010, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"311","Abschied von den Eltern","Kaspar Hauser Lied",1,"2007, 2010","HH, NI"
"312","Abschied von den Eltern","Katz und Maus",1,"2006, 2010, 2022","BB, HH, NI"
"313","Abschied von den Eltern","Klein Zaches genannt Zinnober",1,"2010, 2015, 2016","BB, BE, HH"
"314","Abschied von den Eltern","Kleiner Mann - was nun?",1,"2010, 2014, 2015, 2016, 2020","HB, HH, NI"
"315","Abschied von den Eltern","König Ödipus",1,"2010, 2015, 2016","HH"
"316","Abschied von den Eltern","Landnahme",1,"2010, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HH, SN"
"317","Abschied von den Eltern","Lass rauschen, Lieb, lass rauschen",1,"2009, 2010","HH, NI"
"318","Abschied von den Eltern","Leben des Galilei",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2021, 2022, 2023, 2024, 2025","BW, HE, HH, SN"
"319","Abschied von den Eltern","Lenz",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, HH, NI"
"320","Abschied von den Eltern","Leonce und Lena",1,"2009, 2010, 2024","HB, HH, NI"
"321","Abschied von den Eltern","Linguistik",1,"2006, 2010","HH, NI"
"322","Abschied von den Eltern","Lob des Lernens",1,"2010, 2011","HH, NI"
"323","Abschied von den Eltern","Lob des Zweifels",1,"2010, 2011","HH, NI"
"324","Abschied von den Eltern","Maifest",1,"2010","HH, NI"
"325","Abschied von den Eltern","Man frage nicht",1,"2010, 2013, 2014","HH"
"326","Abschied von den Eltern","Maria Magdalena",1,"2010, 2019, 2020","HH"
"327","Abschied von den Eltern","Maria Stuart",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"328","Abschied von den Eltern","Mario und der Zauberer",1,"2006, 2010, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"329","Abschied von den Eltern","Masse-Mensch",1,"2010, 2014, 2015, 2016","HB, HH"
"330","Abschied von den Eltern","Mathilde Möhring",1,"2006, 2007, 2010","HH, NI"
"331","Abschied von den Eltern","Medea",1,"2010, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HH, SN"
"332","Abschied von den Eltern","Medea. Stimmen",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, HH, NI, SN"
"333","Abschied von den Eltern","Mein blaues Klavier",1,"2010, 2014","HH"
"334","Abschied von den Eltern","Meine Emancipation",1,"2010, 2021, 2022, 2023","HB, HH"
"335","Abschied von den Eltern","Mephisto",1,"2006, 2010","HH, SN"
"336","Abschied von den Eltern","Michael Kohlhaas",1,"2007, 2009, 2010, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"337","Abschied von den Eltern","Miss Sara Sampson",1,"2010, 2024, 2025, 2026","HB, HH"
"338","Abschied von den Eltern","Mondnacht",1,"2009, 2010","HH, NI"
"339","Abschied von den Eltern","Mutterliebe",1,"2010, 2011","HH, NI"
"340","Abschied von den Eltern","Nach Mitternacht",1,"2010, 2026","HB, HH"
"341","Abschied von den Eltern","Nachtcafé",1,"2007, 2010","HH, NI"
"342","Abschied von den Eltern","Nachts ist es leise in Teheran",1,"2010, 2023, 2024, 2025","HB, HH"
"343","Abschied von den Eltern","Nathan der Weise",1,"2010, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, HH, NI, NW, SL"
"344","Abschied von den Eltern","Penthesilea",1,"2009, 2010","HH"
"345","Abschied von den Eltern","Peter Schlemihls wundersame Geschichte",1,"2010, 2015, 2016, 2017","HB, HH"
"346","Abschied von den Eltern","Prinz Friedrich von Homburg",1,"2009, 2010, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"347","Abschied von den Eltern","Professor Unrat",1,"2008, 2010","HH"
"348","Abschied von den Eltern","Prometheus",1,"2006, 2010","HH, NI"
"349","Abschied von den Eltern","Räuberbande",1,"2010, 2013, 2014","HH"
"350","Abschied von den Eltern","Römische Elegien",1,"2010, 2012, 2021","HH, NI"
"351","Abschied von den Eltern","Schachnovelle",1,"2007, 2009, 2010","HH, SN"
"352","Abschied von den Eltern","Schlechte Zeiten für Lyrik",1,"2007, 2010, 2013, 2014","HH, NI"
"353","Abschied von den Eltern","Seeschlacht",1,"2008, 2009, 2010","HB, HH"
"354","Abschied von den Eltern","Sommerhaus, später",1,"2010, 2019","HH, NW"
"355","Abschied von den Eltern","Sprachgitter",1,"2006, 2010","HH, NI"
"356","Abschied von den Eltern","Tauben fliegen auf",1,"2010, 2023, 2024, 2025","HB, HH"
"357","Abschied von den Eltern","Tauben im Gras",1,"2009, 2010, 2013, 2014, 2015","HH, NW"
"358","Abschied von den Eltern","Terror",1,"2010, 2022, 2023","HH, SL"
"359","Abschied von den Eltern","Tod in Venedig",1,"2006, 2010","HH, SN"
"360","Abschied von den Eltern","Tonio Kröger",1,"2009, 2010, 2011, 2012","HH, SN"
"361","Abschied von den Eltern","Top Dogs",1,"2006, 2010","HH, NI"
"362","Abschied von den Eltern","Transit",1,"2010, 2021, 2022","HH"
"363","Abschied von den Eltern","Under der linden",1,"2010, 2012","HH, NI"
"364","Abschied von den Eltern","Undine",1,"2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HH, SN"
"365","Abschied von den Eltern","Unter der Drachenwand",1,"2010, 2022, 2023, 2024, 2025","HH, NI, NW"
"366","Abschied von den Eltern","Verbrechen",1,"2010, 2017, 2018","HH"
"367","Abschied von den Eltern","Von deutscher Baukunst",1,"2010","HH, NI"
"368","Abschied von den Eltern","Von morgens bis mitternachts",1,"2010, 2014, 2015, 2016","HB, HH"
"369","Abschied von den Eltern","Vor Sonnenaufgang",1,"2009, 2010","HH"
"370","Abschied von den Eltern","Vor dem Fest",1,"2010, 2019, 2020","HH"
"371","Abschied von den Eltern","Weh dem, der aus der Reihe tanzt",1,"2010, 2021","HH, SL"
"372","Abschied von den Eltern","Willkommen und Abschied",1,"2010","HH, NI"
"373","Abschied von den Eltern","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"374","Abschied von den Eltern","Wünschelrute",1,"2009, 2010","HH, NI"
"375","Abschied von den Eltern","Zehn",1,"2010, 2024, 2026","HH, SH"
"376","Abschied von den Eltern","Ziehende Landschaft",1,"2010, 2013, 2014","HH"
"377","Abschied von den Eltern","Über das Marionettentheater",1,"2010, 2026","HH, NI"
"378","Abschied von den Eltern","Über die Bezeichnung Emigranten",1,"2010, 2013, 2014","HH"
"379","Abschied von den Eltern","Über die ästetische Erziehung der Menschen in einer Reihe von Briefen",1,"2010, 2021","HH, NI"
"380","Ach Liebste / laß uns eilen","Agnes",1,"2012, 2017, 2018","BW, NI"
"381","Ach Liebste / laß uns eilen","An die Nachgeborenen",1,"2007, 2012","NI"
"382","Ach Liebste / laß uns eilen","Anekdote aus dem letzten preußischen Kriege",1,"2011, 2012","NI"
"383","Ach Liebste / laß uns eilen","Ansichten eines Clowns",1,"2009, 2012","HH, NI"
"384","Ach Liebste / laß uns eilen","Antigone",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","BB, NI, SN"
"385","Ach Liebste / laß uns eilen","Appell an den Geist",1,"2012, 2023","NI"
"386","Ach Liebste / laß uns eilen","Aus dem Leben eines Taugenichts",1,"2010, 2011, 2012, 2015, 2016, 2017, 2019, 2020, 2021","HB, HE, HH, NI"
"387","Ach Liebste / laß uns eilen","Bahnwärter Thiel",1,"2006, 2007, 2012, 2017, 2018, 2024, 2025, 2026","HH, NI, SL, SN"
"388","Ach Liebste / laß uns eilen","Bei den weißen Stiefmütterchen",1,"2012","NI"
"389","Ach Liebste / laß uns eilen","Bekenntnisse des Hochstaplers Felix Krull",1,"2008, 2011, 2012, 2023","BW, HH, NI"
"390","Ach Liebste / laß uns eilen","Berlin Alexanderplatz",1,"2012, 2014, 2015, 2016, 2020","HB, NI"
"391","Ach Liebste / laß uns eilen","Blüthenstaub",1,"2012, 2022","NI"
"392","Ach Liebste / laß uns eilen","Brief an den Prinzen friedrich Christian II",1,"2012, 2021","NI"
"393","Ach Liebste / laß uns eilen","Brief des Lord Chandos",1,"2006, 2007, 2012, 2013, 2014, 2015, 2016","HE, NI, NW"
"394","Ach Liebste / laß uns eilen","Bruder Hitler",1,"2012, 2023","NI"
"395","Ach Liebste / laß uns eilen","Buddenbrooks",1,"2007, 2008, 2009, 2010, 2012, 2013, 2014","HE, HH, NI, NW"
"396","Ach Liebste / laß uns eilen","Corpus Delicti",1,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, NI, SL, SN"
"397","Ach Liebste / laß uns eilen","Dantons Tod",1,"2008, 2009, 2010, 2012, 2017, 2018","BW, HB, HH, NI"
"398","Ach Liebste / laß uns eilen","Das Erdbeben in Chili",1,"2011, 2012","NI"
"399","Ach Liebste / laß uns eilen","Das Feuer",1,"2008, 2009, 2012","HB, NI"
"400","Ach Liebste / laß uns eilen","Das Göttliche",1,"2006, 2012, 2023, 2024, 2025, 2026","NI, SH"
"401","Ach Liebste / laß uns eilen","Das Haus in der Dorotheenstraße",1,"2012, 2019, 2020, 2021","NI, NW"
"402","Ach Liebste / laß uns eilen","Das Marmorbild",1,"2007, 2008, 2009, 2012, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"403","Ach Liebste / laß uns eilen","Das Muschelessen",1,"2010, 2012","HH, NI"
"404","Ach Liebste / laß uns eilen","Das Parfum",1,"2012, 2013, 2014, 2015, 2016, 2017, 2018","HE, NI"
"405","Ach Liebste / laß uns eilen","Das Schloss",1,"2012, 2014, 2015, 2016","HB, NI"
"406","Ach Liebste / laß uns eilen","Das Schloss Dürande",1,"2012, 2022","BB, BE, NI"
"407","Ach Liebste / laß uns eilen","Das Urteil",1,"2011, 2012, 2013","HE, NI"
"408","Ach Liebste / laß uns eilen","Das kunstseidene Mädchen",1,"2006, 2012, 2025, 2026","HH, NI"
"409","Ach Liebste / laß uns eilen","Der Augsburger Kreidekreis",1,"2012, 2017, 2018, 2019","HB, NI"
"410","Ach Liebste / laß uns eilen","Der Besuch der alten Dame",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","NI, SN"
"411","Ach Liebste / laß uns eilen","Der Findling",1,"2012","HH, NI"
"412","Ach Liebste / laß uns eilen","Der Hessische Landbote",1,"2012, 2021, 2022, 2023, 2025","HB, NI"
"413","Ach Liebste / laß uns eilen","Der Hofmeister",1,"2010, 2012","HH, NI"
"414","Ach Liebste / laß uns eilen","Der Philister vor, in und nach der Geschichte",1,"2012, 2022","NI"
"415","Ach Liebste / laß uns eilen","Der Process",1,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2026","HB, HE, NI, NW, SN"
"416","Ach Liebste / laß uns eilen","Der Russe ist einer, der Birken liebt",1,"2012, 2023, 2024, 2025","HB, NI"
"417","Ach Liebste / laß uns eilen","Der Sandmann",1,"2006, 2007, 2008, 2009, 2010, 2012, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2025, 2026","HB, HE, NI, NW, SN"
"418","Ach Liebste / laß uns eilen","Der Sonntag, an dem ich Weltmeister wurde",1,"2010, 2012","HH, NI"
"419","Ach Liebste / laß uns eilen","Der Spinnerin Nachtlied",1,"2009, 2012","NI"
"420","Ach Liebste / laß uns eilen","Der Steppenwolf",1,"2007, 2009, 2010, 2011, 2012, 2019, 2020, 2021, 2022","BW, NI, SN"
"421","Ach Liebste / laß uns eilen","Der Trafikant",1,"2012, 2021, 2022, 2023, 2024, 2025","BW, NI, NW"
"422","Ach Liebste / laß uns eilen","Der Untertan",1,"2012, 2023, 2024","HH, NI"
"423","Ach Liebste / laß uns eilen","Der Verbrecher aus verlorener Ehre",1,"2012, 2017, 2018","HH, NI"
"424","Ach Liebste / laß uns eilen","Der Verlorene",1,"2012, 2021","BW, NI"
"425","Ach Liebste / laß uns eilen","Der Verschollene",1,"2012, 2015, 2016, 2023, 2024, 2025, 2026","BW, HH, NI, SH"
"426","Ach Liebste / laß uns eilen","Der Vorleser",1,"2006, 2012","BB, NI, SN"
"427","Ach Liebste / laß uns eilen","Der Zauberlehrling",1,"2011, 2012","NI"
"428","Ach Liebste / laß uns eilen","Der blonde Eckbert",1,"2010, 2011, 2012","NI, SN"
"429","Ach Liebste / laß uns eilen","Der ewige Spießer",1,"2012, 2025","NI"
"430","Ach Liebste / laß uns eilen","Der goldne Topf",1,"2012, 2019, 2020, 2021, 2022","BW, NI"
"431","Ach Liebste / laß uns eilen","Der gute Gott von Manhattan",1,"2012, 2021","BW, NI"
"432","Ach Liebste / laß uns eilen","Der gute Mensch von Sezuan",1,"2012, 2017, 2018, 2019","HB, NI"
"433","Ach Liebste / laß uns eilen","Der zerbrochne Krug",1,"2012, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"434","Ach Liebste / laß uns eilen","Deutschland. Ein Wintermärchen",1,"2006, 2012, 2017, 2018, 2021, 2022, 2023","HB, HH, NI"
"435","Ach Liebste / laß uns eilen","Die Berliner Antigone",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","NI, SN"
"436","Ach Liebste / laß uns eilen","Die Blechtrommel",1,"2006, 2012","BB, NI"
"437","Ach Liebste / laß uns eilen","Die Dreigroschenoper",1,"2012, 2017, 2018, 2019","HB, NI"
"438","Ach Liebste / laß uns eilen","Die Furcht vor der Freiheit",1,"2012, 2025, 2026","HB, NI"
"439","Ach Liebste / laß uns eilen","Die Horen",1,"2012, 2021","NI"
"440","Ach Liebste / laß uns eilen","Die Jahre der Liebe",1,"2011, 2012","HH, NI"
"441","Ach Liebste / laß uns eilen","Die Judenbuche",1,"2012, 2017, 2018","HH, NI"
"442","Ach Liebste / laß uns eilen","Die Jungfrau von Orleans",1,"2012, 2013, 2014, 2015, 2016, 2017, 2018","HE, NI"
"443","Ach Liebste / laß uns eilen","Die Kindermörderin",1,"2008, 2012","HB, NI"
"444","Ach Liebste / laß uns eilen","Die Leiden des jungen Werthers",1,"2006, 2008, 2010, 2012, 2013, 2014","HB, HH, NI"
"445","Ach Liebste / laß uns eilen","Die Marquise von O.",1,"2007, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HE, HH, NI, NW"
