"","book1","book2","count","years","states"
"235","An die Nachgeborenen","Der Philister vor, in und nach der Geschichte",1,"2007, 2022","NI"
"236","An die Nachgeborenen","Der Spinnerin Nachtlied",1,"2007, 2009, 2012","NI"
"237","An die Nachgeborenen","Der Untertan",1,"2007, 2023, 2024","HH, NI"
"238","An die Nachgeborenen","Der Zauberlehrling",1,"2007, 2011","NI"
"239","An die Nachgeborenen","Der ewige Spießer",1,"2007, 2025","NI"
"240","An die Nachgeborenen","Der goldne Topf",1,"2007, 2019, 2020, 2021, 2022","BW, NI"
"241","An die Nachgeborenen","Der zerbrochne Krug",1,"2007, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"242","An die Nachgeborenen","Die Horen",1,"2007, 2021","NI"
"243","An die Nachgeborenen","Die Leiden des jungen Werthers",1,"2006, 2007, 2008, 2010, 2013, 2014","HB, HH, NI"
"244","An die Nachgeborenen","Die Marquise von O.",1,"2007, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HE, HH, NI, NW"
"245","An die Nachgeborenen","Die Physiker",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","HE, NI, SN"
"246","An die Nachgeborenen","Die Ratten",1,"2007, 2009, 2010","NI"
"247","An die Nachgeborenen","Die Verwandlung",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"248","An die Nachgeborenen","Don Karlos: Infant von Spanien",1,"2006, 2007, 2008, 2011, 2012","HE, HH, NI"
"249","An die Nachgeborenen","Ein Volksfeind",1,"2007, 2011","NI"
"250","An die Nachgeborenen","Ein Wort",1,"2006, 2007","NI"
"251","An die Nachgeborenen","Ein apokalyptisches Fragment",1,"2007, 2009","NI"
"252","An die Nachgeborenen","Entdeckung an einer jungen Frau",1,"2007, 2012","NI"
"253","An die Nachgeborenen","Erstes Leid",1,"2007, 2014","NI"
"254","An die Nachgeborenen","Fabian. Die Geschichte eines Moralisten",1,"2007, 2020","NI"
"255","An die Nachgeborenen","Faserland",1,"2007, 2010, 2011, 2013","HB, NI"
"256","An die Nachgeborenen","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"257","An die Nachgeborenen","Faust II",1,"2007, 2015","NI"
"258","An die Nachgeborenen","Früh im Wagen",1,"2007, 2009","NI"
"259","An die Nachgeborenen","Gehen, ging, gegangen",1,"2007, 2019","NI"
"260","An die Nachgeborenen","Geschichten aus dem Wiener Wald. Volksstück in drei Teilen",1,"2007, 2009, 2010","NI"
"261","An die Nachgeborenen","Heimsuchung",1,"2007, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"262","An die Nachgeborenen","Hälfte des Lebens",1,"2006, 2007","NI"
"263","An die Nachgeborenen","Ich fürchte mich so vor der Menschen Wort",1,"2006, 2007","NI"
"264","An die Nachgeborenen","Im Westen Nichts Neues",1,"2007, 2008, 2009, 2016","HB, NI"
"265","An die Nachgeborenen","In Stahlgewitter",1,"2007, 2016","NI"
"266","An die Nachgeborenen","Ingrid Babendererde. Reifeprüfung 1953",1,"2007, 2017","NI"
"267","An die Nachgeborenen","Iphigenie auf Tauris",1,"2006, 2007, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"268","An die Nachgeborenen","Irrungen, Wirrungen",1,"2007, 2009, 2010, 2011, 2012, 2013, 2018","HE, NI"
"269","An die Nachgeborenen","Italienische Reise",1,"2007, 2021","NI"
"270","An die Nachgeborenen","Kabale und Liebe",1,"2007, 2008, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"271","An die Nachgeborenen","Kaspar Hauser Lied",1,"2007","NI"
"272","An die Nachgeborenen","Katz und Maus",1,"2006, 2007, 2022","BB, HH, NI"
"273","An die Nachgeborenen","Kleiner Mann - was nun?",1,"2007, 2014, 2015, 2016, 2020","HB, NI"
"274","An die Nachgeborenen","Lass rauschen, Lieb, lass rauschen",1,"2007, 2009","NI"
"275","An die Nachgeborenen","Lenz",1,"2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018","HB, HE, NI"
"276","An die Nachgeborenen","Leonce und Lena",1,"2007, 2009, 2010, 2024","HB, NI"
"277","An die Nachgeborenen","Linguistik",1,"2006, 2007","NI"
"278","An die Nachgeborenen","Lob des Lernens",1,"2007, 2011","NI"
"279","An die Nachgeborenen","Lob des Zweifels",1,"2007, 2011","NI"
"280","An die Nachgeborenen","Maifest",1,"2007, 2010","NI"
"281","An die Nachgeborenen","Mario und der Zauberer",1,"2006, 2007, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"282","An die Nachgeborenen","Mathilde Möhring",1,"2006, 2007","HH, NI"
"283","An die Nachgeborenen","Medea. Stimmen",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"284","An die Nachgeborenen","Mondnacht",1,"2007, 2009","NI"
"285","An die Nachgeborenen","Mutterliebe",1,"2007, 2011","NI"
"286","An die Nachgeborenen","Nachtcafé",1,"2007","NI"
"287","An die Nachgeborenen","Nathan der Weise",1,"2007, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"288","An die Nachgeborenen","Prometheus",1,"2006, 2007","NI"
"289","An die Nachgeborenen","Römische Elegien",1,"2007, 2012, 2021","NI"
"290","An die Nachgeborenen","Schlechte Zeiten für Lyrik",1,"2007, 2013, 2014","HH, NI"
"291","An die Nachgeborenen","Sprachgitter",1,"2006, 2007","NI"
"292","An die Nachgeborenen","Top Dogs",1,"2006, 2007","NI"
"293","An die Nachgeborenen","Under der linden",1,"2007, 2012","NI"
"294","An die Nachgeborenen","Unter der Drachenwand",1,"2007, 2022, 2023, 2024, 2025","NI, NW"
"295","An die Nachgeborenen","Von deutscher Baukunst",1,"2007, 2010","NI"
"296","An die Nachgeborenen","Willkommen und Abschied",1,"2007, 2010","NI"
"297","An die Nachgeborenen","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"298","An die Nachgeborenen","Wünschelrute",1,"2007, 2009","NI"
"299","An die Nachgeborenen","Über das Marionettentheater",1,"2007, 2026","NI"
"300","An die Nachgeborenen","Über die ästetische Erziehung der Menschen in einer Reihe von Briefen",1,"2007, 2021","NI"
"301","Anekdote aus dem letzten preußischen Kriege","Appell an den Geist",1,"2011, 2023","NI"
"302","Anekdote aus dem letzten preußischen Kriege","Bahnwärter Thiel",1,"2006, 2007, 2011, 2017, 2018, 2024, 2025, 2026","HH, NI, SL, SN"
"303","Anekdote aus dem letzten preußischen Kriege","Bei den weißen Stiefmütterchen",1,"2011, 2012","NI"
"304","Anekdote aus dem letzten preußischen Kriege","Bekenntnisse des Hochstaplers Felix Krull",1,"2008, 2011, 2012, 2023","BW, HH, NI"
"305","Anekdote aus dem letzten preußischen Kriege","Berlin Alexanderplatz",1,"2011, 2014, 2015, 2016, 2020","HB, NI"
"306","Anekdote aus dem letzten preußischen Kriege","Blüthenstaub",1,"2011, 2022","NI"
"307","Anekdote aus dem letzten preußischen Kriege","Brief an den Prinzen friedrich Christian II",1,"2011, 2021","NI"
"308","Anekdote aus dem letzten preußischen Kriege","Brief des Lord Chandos",1,"2006, 2007, 2011, 2013, 2014, 2015, 2016","HE, NI, NW"
"309","Anekdote aus dem letzten preußischen Kriege","Bruder Hitler",1,"2011, 2023","NI"
"310","Anekdote aus dem letzten preußischen Kriege","Dantons Tod",1,"2008, 2009, 2010, 2011, 2017, 2018","BW, HB, HH, NI"
"311","Anekdote aus dem letzten preußischen Kriege","Das Erdbeben in Chili",1,"2011","NI"
"312","Anekdote aus dem letzten preußischen Kriege","Das Göttliche",1,"2006, 2011, 2023, 2024, 2025, 2026","NI, SH"
"313","Anekdote aus dem letzten preußischen Kriege","Das Marmorbild",1,"2007, 2008, 2009, 2011, 2021, 2022, 2023, 2024, 2025","BB, BE, BW, HE, NI"
"314","Anekdote aus dem letzten preußischen Kriege","Das kunstseidene Mädchen",1,"2006, 2011, 2025, 2026","HH, NI"
"315","Anekdote aus dem letzten preußischen Kriege","Der Hessische Landbote",1,"2011, 2021, 2022, 2023, 2025","HB, NI"
"316","Anekdote aus dem letzten preußischen Kriege","Der Philister vor, in und nach der Geschichte",1,"2011, 2022","NI"
"317","Anekdote aus dem letzten preußischen Kriege","Der Spinnerin Nachtlied",1,"2009, 2011, 2012","NI"
"318","Anekdote aus dem letzten preußischen Kriege","Der Untertan",1,"2011, 2023, 2024","HH, NI"
"319","Anekdote aus dem letzten preußischen Kriege","Der Zauberlehrling",1,"2011","NI"
"320","Anekdote aus dem letzten preußischen Kriege","Der ewige Spießer",1,"2011, 2025","NI"
"321","Anekdote aus dem letzten preußischen Kriege","Der goldne Topf",1,"2011, 2019, 2020, 2021, 2022","BW, NI"
"322","Anekdote aus dem letzten preußischen Kriege","Der zerbrochne Krug",1,"2011, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"323","Anekdote aus dem letzten preußischen Kriege","Die Horen",1,"2011, 2021","NI"
"324","Anekdote aus dem letzten preußischen Kriege","Die Leiden des jungen Werthers",1,"2006, 2008, 2010, 2011, 2013, 2014","HB, HH, NI"
"325","Anekdote aus dem letzten preußischen Kriege","Die Marquise von O.",1,"2007, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HE, HH, NI, NW"
"326","Anekdote aus dem letzten preußischen Kriege","Die Physiker",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016","HE, NI, SN"
"327","Anekdote aus dem letzten preußischen Kriege","Die Ratten",1,"2009, 2010, 2011","NI"
"328","Anekdote aus dem letzten preußischen Kriege","Die Verwandlung",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021","HB, HE, NI, NW, SN"
"329","Anekdote aus dem letzten preußischen Kriege","Don Karlos: Infant von Spanien",1,"2006, 2007, 2008, 2011, 2012","HE, HH, NI"
"330","Anekdote aus dem letzten preußischen Kriege","Ein Volksfeind",1,"2011","NI"
"331","Anekdote aus dem letzten preußischen Kriege","Ein Wort",1,"2006, 2007, 2011","NI"
"332","Anekdote aus dem letzten preußischen Kriege","Ein apokalyptisches Fragment",1,"2009, 2011","NI"
"333","Anekdote aus dem letzten preußischen Kriege","Entdeckung an einer jungen Frau",1,"2011, 2012","NI"
"334","Anekdote aus dem letzten preußischen Kriege","Erstes Leid",1,"2011, 2014","NI"
"335","Anekdote aus dem letzten preußischen Kriege","Fabian. Die Geschichte eines Moralisten",1,"2011, 2020","NI"
"336","Anekdote aus dem letzten preußischen Kriege","Faserland",1,"2010, 2011, 2013","HB, NI"
"337","Anekdote aus dem letzten preußischen Kriege","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"338","Anekdote aus dem letzten preußischen Kriege","Faust II",1,"2011, 2015","NI"
"339","Anekdote aus dem letzten preußischen Kriege","Früh im Wagen",1,"2009, 2011","NI"
"340","Anekdote aus dem letzten preußischen Kriege","Gehen, ging, gegangen",1,"2011, 2019","NI"
"341","Anekdote aus dem letzten preußischen Kriege","Geschichten aus dem Wiener Wald. Volksstück in drei Teilen",1,"2009, 2010, 2011","NI"
"342","Anekdote aus dem letzten preußischen Kriege","Heimsuchung",1,"2011, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"343","Anekdote aus dem letzten preußischen Kriege","Hälfte des Lebens",1,"2006, 2011","NI"
"344","Anekdote aus dem letzten preußischen Kriege","Ich fürchte mich so vor der Menschen Wort",1,"2006, 2007, 2011","NI"
"345","Anekdote aus dem letzten preußischen Kriege","Im Westen Nichts Neues",1,"2008, 2009, 2011, 2016","HB, NI"
"346","Anekdote aus dem letzten preußischen Kriege","In Stahlgewitter",1,"2011, 2016","NI"
"347","Anekdote aus dem letzten preußischen Kriege","Ingrid Babendererde. Reifeprüfung 1953",1,"2011, 2017","NI"
"348","Anekdote aus dem letzten preußischen Kriege","Iphigenie auf Tauris",1,"2006, 2007, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"349","Anekdote aus dem letzten preußischen Kriege","Irrungen, Wirrungen",1,"2009, 2010, 2011, 2012, 2013, 2018","HE, NI"
"350","Anekdote aus dem letzten preußischen Kriege","Italienische Reise",1,"2011, 2021","NI"
"351","Anekdote aus dem letzten preußischen Kriege","Kabale und Liebe",1,"2007, 2008, 2011, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"352","Anekdote aus dem letzten preußischen Kriege","Kaspar Hauser Lied",1,"2007, 2011","NI"
"353","Anekdote aus dem letzten preußischen Kriege","Katz und Maus",1,"2006, 2011, 2022","BB, HH, NI"
"354","Anekdote aus dem letzten preußischen Kriege","Kleiner Mann - was nun?",1,"2011, 2014, 2015, 2016, 2020","HB, NI"
"355","Anekdote aus dem letzten preußischen Kriege","Lass rauschen, Lieb, lass rauschen",1,"2009, 2011","NI"
"356","Anekdote aus dem letzten preußischen Kriege","Lenz",1,"2007, 2008, 2009, 2010, 2011, 2014, 2015, 2016, 2017, 2018","HB, HE, NI"
"357","Anekdote aus dem letzten preußischen Kriege","Leonce und Lena",1,"2009, 2010, 2011, 2024","HB, NI"
"358","Anekdote aus dem letzten preußischen Kriege","Linguistik",1,"2006, 2011","NI"
"359","Anekdote aus dem letzten preußischen Kriege","Lob des Lernens",1,"2011","NI"
"360","Anekdote aus dem letzten preußischen Kriege","Lob des Zweifels",1,"2011","NI"
"361","Anekdote aus dem letzten preußischen Kriege","Maifest",1,"2010, 2011","NI"
"362","Anekdote aus dem letzten preußischen Kriege","Mario und der Zauberer",1,"2006, 2011, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"363","Anekdote aus dem letzten preußischen Kriege","Mathilde Möhring",1,"2006, 2007, 2011","HH, NI"
"364","Anekdote aus dem letzten preußischen Kriege","Medea. Stimmen",1,"2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","HE, NI, SN"
"365","Anekdote aus dem letzten preußischen Kriege","Mondnacht",1,"2009, 2011","NI"
"366","Anekdote aus dem letzten preußischen Kriege","Mutterliebe",1,"2011","NI"
"367","Anekdote aus dem letzten preußischen Kriege","Nachtcafé",1,"2007, 2011","NI"
"368","Anekdote aus dem letzten preußischen Kriege","Nathan der Weise",1,"2011, 2015, 2016, 2019, 2021, 2022, 2023","BB, BE, NI, NW, SL"
"369","Anekdote aus dem letzten preußischen Kriege","Prometheus",1,"2006, 2011","NI"
"370","Anekdote aus dem letzten preußischen Kriege","Römische Elegien",1,"2011, 2012, 2021","NI"
"371","Anekdote aus dem letzten preußischen Kriege","Schlechte Zeiten für Lyrik",1,"2007, 2011, 2013, 2014","HH, NI"
"372","Anekdote aus dem letzten preußischen Kriege","Sprachgitter",1,"2006, 2011","NI"
"373","Anekdote aus dem letzten preußischen Kriege","Top Dogs",1,"2006, 2011","NI"
"374","Anekdote aus dem letzten preußischen Kriege","Under der linden",1,"2011, 2012","NI"
"375","Anekdote aus dem letzten preußischen Kriege","Unter der Drachenwand",1,"2011, 2022, 2023, 2024, 2025","NI, NW"
"376","Anekdote aus dem letzten preußischen Kriege","Von deutscher Baukunst",1,"2010, 2011","NI"
"377","Anekdote aus dem letzten preußischen Kriege","Willkommen und Abschied",1,"2010, 2011","NI"
"378","Anekdote aus dem letzten preußischen Kriege","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"379","Anekdote aus dem letzten preußischen Kriege","Wünschelrute",1,"2009, 2011","NI"
"380","Anekdote aus dem letzten preußischen Kriege","Über das Marionettentheater",1,"2011, 2026","NI"
"381","Anekdote aus dem letzten preußischen Kriege","Über die ästetische Erziehung der Menschen in einer Reihe von Briefen",1,"2011, 2021","NI"
"382","Ansichten eines Clowns","Aus dem Leben eines Taugenichts",1,"2009, 2010, 2011, 2015, 2016, 2017, 2019, 2020, 2021","HB, HE, HH"
"383","Ansichten eines Clowns","Bahnwärter Thiel",1,"2006, 2007, 2009, 2017, 2018, 2024, 2025, 2026","HH, NI, SL, SN"
"384","Ansichten eines Clowns","Bekenntnisse des Hochstaplers Felix Krull",1,"2008, 2009, 2011, 2012, 2023","BW, HH, NI"
"385","Ansichten eines Clowns","Buddenbrooks",1,"2007, 2008, 2009, 2010, 2013, 2014","HE, HH, NW"
"386","Ansichten eines Clowns","Dantons Tod",1,"2008, 2009, 2010, 2017, 2018","BW, HB, HH, NI"
"387","Ansichten eines Clowns","Das Muschelessen",1,"2009, 2010","HH"
"388","Ansichten eines Clowns","Das kunstseidene Mädchen",1,"2006, 2009, 2025, 2026","HH, NI"
"389","Ansichten eines Clowns","Der Findling",1,"2009, 2012","HH"
"390","Ansichten eines Clowns","Der Hofmeister",1,"2009, 2010","HH"
"391","Ansichten eines Clowns","Der Sonntag, an dem ich Weltmeister wurde",1,"2009, 2010","HH"
"392","Ansichten eines Clowns","Der Untertan",1,"2009, 2023, 2024","HH, NI"
"393","Ansichten eines Clowns","Der Verbrecher aus verlorener Ehre",1,"2009, 2017, 2018","HH"
"394","Ansichten eines Clowns","Der Verschollene",1,"2009, 2015, 2016, 2023, 2024, 2025, 2026","BW, HH, SH"
"395","Ansichten eines Clowns","Der zerbrochne Krug",1,"2009, 2015, 2016, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"396","Ansichten eines Clowns","Deutschland. Ein Wintermärchen",1,"2006, 2009, 2017, 2018, 2021, 2022, 2023","HB, HH"
"397","Ansichten eines Clowns","Die Jahre der Liebe",1,"2009, 2011","HH"
"398","Ansichten eines Clowns","Die Judenbuche",1,"2009, 2017, 2018","HH"
"399","Ansichten eines Clowns","Die Leiden des jungen Werthers",1,"2006, 2008, 2009, 2010, 2013, 2014","HB, HH, NI"
"400","Ansichten eines Clowns","Die Marquise von O.",1,"2007, 2009, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2026","HE, HH, NI, NW"
"401","Ansichten eines Clowns","Die Räuber",1,"2009, 2011, 2012","HH"
"402","Ansichten eines Clowns","Die Soldaten",1,"2008, 2009, 2010","HB, HH"
"403","Ansichten eines Clowns","Die verlorene Ehre der Katharina Blum",1,"2009, 2017, 2018","HH"
"404","Ansichten eines Clowns","Don Karlos: Infant von Spanien",1,"2006, 2007, 2008, 2009, 2011, 2012","HE, HH, NI"
"405","Ansichten eines Clowns","Effi Briest",1,"2006, 2007, 2008, 2009, 2024, 2025, 2026","HE, HH, SH, SN"
"406","Ansichten eines Clowns","Einer",1,"2009, 2010","HH"
"407","Ansichten eines Clowns","Emigranten-Monolog",1,"2009, 2013, 2014","HH"
"408","Ansichten eines Clowns","Emilia Galotti",1,"2007, 2009, 2019, 2020, 2024, 2025, 2026","HB, HH, SN"
"409","Ansichten eines Clowns","Faust I",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SL, SN"
"410","Ansichten eines Clowns","Franziska Linkerhand",1,"2009","HH"
"411","Ansichten eines Clowns","Heimsuchung",1,"2009, 2025, 2026","BB, BE, BW, BY, HB, HE, HH, MV, NI, NW, RP, SH, SL, SN, ST, TH"
"412","Ansichten eines Clowns","Im Krebsgang",1,"2006, 2007, 2009, 2010, 2011, 2012","HH, SN"
"413","Ansichten eines Clowns","Im Kreise gelausen",1,"2009, 2013, 2014","HH"
"414","Ansichten eines Clowns","Iphigenie auf Tauris",1,"2006, 2007, 2009, 2011, 2012, 2013, 2014, 2015, 2021, 2022","BB, BE, HB, HH, NI, NW"
"415","Ansichten eines Clowns","Kabale und Liebe",1,"2007, 2008, 2009, 2013, 2014, 2015, 2016, 2023, 2024, 2025, 2026","HB, HE, HH, NI, NW, SH"
"416","Ansichten eines Clowns","Katz und Maus",1,"2006, 2009, 2022","BB, HH, NI"
"417","Ansichten eines Clowns","König Ödipus",1,"2009, 2015, 2016","HH"
"418","Ansichten eines Clowns","Man frage nicht",1,"2009, 2013, 2014","HH"
"419","Ansichten eines Clowns","Maria Magdalena",1,"2009, 2019, 2020","HH"
"420","Ansichten eines Clowns","Maria Stuart",1,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, HB, HE, HH, SH, SN"
"421","Ansichten eines Clowns","Mario und der Zauberer",1,"2006, 2009, 2013, 2014, 2015, 2021, 2022, 2023, 2024, 2025, 2026","BW, HB, HE, HH, NI, NW, SN"
"422","Ansichten eines Clowns","Mathilde Möhring",1,"2006, 2007, 2009","HH, NI"
"423","Ansichten eines Clowns","Mein blaues Klavier",1,"2009, 2014","HH"
"424","Ansichten eines Clowns","Michael Kohlhaas",1,"2007, 2009, 2017, 2018, 2019, 2020, 2021, 2026","HB, HE, HH, SH, SN"
"425","Ansichten eines Clowns","Penthesilea",1,"2009","HH"
"426","Ansichten eines Clowns","Prinz Friedrich von Homburg",1,"2009, 2013, 2014, 2015, 2016, 2017, 2018","HE, HH, NW"
"427","Ansichten eines Clowns","Professor Unrat",1,"2008, 2009","HH"
"428","Ansichten eines Clowns","Räuberbande",1,"2009, 2013, 2014","HH"
"429","Ansichten eines Clowns","Schlechte Zeiten für Lyrik",1,"2007, 2009, 2013, 2014","HH, NI"
"430","Ansichten eines Clowns","Tauben im Gras",1,"2009, 2013, 2014, 2015","HH, NW"
"431","Ansichten eines Clowns","Tod in Venedig",1,"2006, 2009","HH, SN"
"432","Ansichten eines Clowns","Transit",1,"2009, 2021, 2022","HH"
"433","Ansichten eines Clowns","Verbrechen",1,"2009, 2017, 2018","HH"
"434","Ansichten eines Clowns","Vor Sonnenaufgang",1,"2009","HH"
"435","Ansichten eines Clowns","Vor dem Fest",1,"2009, 2019, 2020","HH"
"436","Ansichten eines Clowns","Woyzeck",1,"2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026","BB, BE, BW, HB, HE, HH, NI, NW, SH, SN"
"437","Ansichten eines Clowns","Ziehende Landschaft",1,"2009, 2013, 2014","HH"
"438","Ansichten eines Clowns","Über die Bezeichnung Emigranten",1,"2009, 2013, 2014","HH"
"439","Antigone","Bahnwärter Thiel",1,"2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2024, 2025, 2026","BB, HH, NI, SL, SN"
